book_id,position,token_length,char_length,genre,author,title,source_file
11b73feb-cb2f-47c6-985e-24683c9e4479,12421,1123,3848,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,12694,747,3496,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,12695,888,4300,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,12701,1027,2497,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,12702,555,1378,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,12706,2002,4830,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,26274,1123,3848,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,26547,747,3496,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,26548,888,4300,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,26554,1027,2497,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,26555,555,1378,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
11b73feb-cb2f-47c6-985e-24683c9e4479,26559,2002,4830,,Unknown,Приказы народного комиссара обороны СССР (Июнь 1941-1942),11b73feb-cb2f-47c6-985e-24683c9e4479.jsonl
3a9646f7-3b5f-4361-be21-f15867076b82,2454,777,3485,,Unknown,"Гордон П. Дневник, 1677-1678, 2000",3a9646f7-3b5f-4361-be21-f15867076b82.jsonl
3873be74-7ade-4bc4-ad1e-4e9949e5dffd,3649,561,2557,,Unknown,"Ломако П.Ф. Цветная металлургия в годы Великой Отечественной войны, 1995",3873be74-7ade-4bc4-ad1e-4e9949e5dffd.jsonl
e2f70b72-8eb8-4304-b946-314995f14e99,18832,614,2434,,Unknown,"Шикула В. Мастера, 1981",e2f70b72-8eb8-4304-b946-314995f14e99.jsonl
33e4ad63-ac1f-4454-a91b-7b3dee2193f1,4567,551,2071,,Unknown,"Стриннгольм A.M. Походы викингов, 2003",33e4ad63-ac1f-4454-a91b-7b3dee2193f1.jsonl
a3d5c6e2-23d6-4f4a-ba4f-991bf96ec559,19091,704,2318,,Unknown,"Энциклопедия военных и морских наук в 8 томах. Под ред. Леера Г.А. Том 7, 1883",a3d5c6e2-23d6-4f4a-ba4f-991bf96ec559.jsonl
a3d5c6e2-23d6-4f4a-ba4f-991bf96ec559,29788,670,2330,,Unknown,"Энциклопедия военных и морских наук в 8 томах. Под ред. Леера Г.А. Том 7, 1883",a3d5c6e2-23d6-4f4a-ba4f-991bf96ec559.jsonl
d70bd493-8aec-454c-8ed5-0b2440911131,1855,518,2118,,Unknown,Потоцкий П.П. Столетие Российской Конной Артиллерии. 1794-1894 г. 1894,d70bd493-8aec-454c-8ed5-0b2440911131.jsonl
f7651755-5dba-4d34-b808-6db071a4918e,1335,592,1497,,Unknown,"История Второй мировой войны 1939-1945, Том 12",f7651755-5dba-4d34-b808-6db071a4918e.jsonl
fec0e8d7-b025-464b-acfe-aaf8e7cc8729,1254,680,3475,,Unknown,"Милютин Д.А. Воспоминания. 1863—1864, 2003",fec0e8d7-b025-464b-acfe-aaf8e7cc8729.jsonl
fec0e8d7-b025-464b-acfe-aaf8e7cc8729,1871,567,2863,,Unknown,"Милютин Д.А. Воспоминания. 1863—1864, 2003",fec0e8d7-b025-464b-acfe-aaf8e7cc8729.jsonl
7885e034-e30b-4db5-9f7a-67c2711a6582,4363,705,1836,,Милютин Д. А. История войны России с Францией в царствование императора Павла I в 1799 году; Сост. по высоч. повелению государя имп. Николая I. Т. 1-5.,"Санкт-Петербург тип. Штаба военно-учебных заведений, Т. 1 Ч. 1. — СПб. 1852",7885e034-e30b-4db5-9f7a-67c2711a6582.jsonl
7885e034-e30b-4db5-9f7a-67c2711a6582,10905,567,1521,,Милютин Д. А. История войны России с Францией в царствование императора Павла I в 1799 году; Сост. по высоч. повелению государя имп. Николая I. Т. 1-5.,"Санкт-Петербург тип. Штаба военно-учебных заведений, Т. 1 Ч. 1. — СПб. 1852",7885e034-e30b-4db5-9f7a-67c2711a6582.jsonl
7885e034-e30b-4db5-9f7a-67c2711a6582,11006,512,1335,,Милютин Д. А. История войны России с Францией в царствование императора Павла I в 1799 году; Сост. по высоч. повелению государя имп. Николая I. Т. 1-5.,"Санкт-Петербург тип. Штаба военно-учебных заведений, Т. 1 Ч. 1. — СПб. 1852",7885e034-e30b-4db5-9f7a-67c2711a6582.jsonl
40b6bac9-fb39-479d-8eaa-872e9809d3f8,11807,647,1360,,Unknown,Богомолов В.О. Момент истины. (В августе сорок четвертого.),40b6bac9-fb39-479d-8eaa-872e9809d3f8.jsonl
40b6bac9-fb39-479d-8eaa-872e9809d3f8,25113,647,1360,,Unknown,Богомолов В.О. Момент истины. (В августе сорок четвертого.),40b6bac9-fb39-479d-8eaa-872e9809d3f8.jsonl
e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c,1132,736,3812,,Документы внешней политики СССР. Том 22. Кн. 1. 1 января,31 августа 1939 г.,e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c.jsonl
e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c,4573,584,3331,,Документы внешней политики СССР. Том 22. Кн. 1. 1 января,31 августа 1939 г.,e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c.jsonl
e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c,4832,536,2745,,Документы внешней политики СССР. Том 22. Кн. 1. 1 января,31 августа 1939 г.,e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c.jsonl
e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c,5422,525,2881,,Документы внешней политики СССР. Том 22. Кн. 1. 1 января,31 августа 1939 г.,e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c.jsonl
e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c,5443,561,2924,,Документы внешней политики СССР. Том 22. Кн. 1. 1 января,31 августа 1939 г.,e1430bf5-0b9c-4c84-ba39-3067ca0a9e0c.jsonl
a7804cbf-7d35-452c-abe7-35b2753bf43e,12260,546,1601,,Unknown,"Энциклопедия военных и морских наук в 8 томах. Под ред. Леера Г.А. Том 6, 1883",a7804cbf-7d35-452c-abe7-35b2753bf43e.jsonl
a7804cbf-7d35-452c-abe7-35b2753bf43e,16699,758,2485,,Unknown,"Энциклопедия военных и морских наук в 8 томах. Под ред. Леера Г.А. Том 6, 1883",a7804cbf-7d35-452c-abe7-35b2753bf43e.jsonl
a7804cbf-7d35-452c-abe7-35b2753bf43e,58692,570,1576,,Unknown,"Энциклопедия военных и морских наук в 8 томах. Под ред. Леера Г.А. Том 6, 1883",a7804cbf-7d35-452c-abe7-35b2753bf43e.jsonl
257582e1-7c49-4b4a-98ed-6794508f1d55,1091,536,2079,,Unknown,"Бескровный Л.Г. Хрестоматия по русской военной истории, 1947",257582e1-7c49-4b4a-98ed-6794508f1d55.jsonl
004aa3b6-d1ad-40a3-9f0d-594e4256ffff,1205,765,1838,,Unknown,Иванов П. Н. Крылья над морем,004aa3b6-d1ad-40a3-9f0d-594e4256ffff.jsonl
004aa3b6-d1ad-40a3-9f0d-594e4256ffff,6503,765,1838,,Unknown,Иванов П. Н. Крылья над морем,004aa3b6-d1ad-40a3-9f0d-594e4256ffff.jsonl
1b0e8ae2-420f-4197-8d21-309aab5dd390,1254,680,3475,,Unknown,"Милютин Д.A. Воспоминания. 1860—1862, 1999",1b0e8ae2-420f-4197-8d21-309aab5dd390.jsonl
1b0e8ae2-420f-4197-8d21-309aab5dd390,1871,567,2863,,Unknown,"Милютин Д.A. Воспоминания. 1860—1862, 1999",1b0e8ae2-420f-4197-8d21-309aab5dd390.jsonl
4ec63aad-3726-4383-b5b4-8b77a39df0c1,6059,519,2478,,Перевороты и войны Христофор Манштейн. Бурхард Миних. Эрнст Миних. Неизвестный автор.,"М. Фонд Сергея Дубова, 1997",4ec63aad-3726-4383-b5b4-8b77a39df0c1.jsonl
a6567af3-dcce-4a93-b452-aadd2c1ffcf1,3745,555,887,,Unknown,Арриан Ф.Л. Тактическое искусство. 2010,a6567af3-dcce-4a93-b452-aadd2c1ffcf1.jsonl
a6567af3-dcce-4a93-b452-aadd2c1ffcf1,4640,531,801,,Unknown,Арриан Ф.Л. Тактическое искусство. 2010,a6567af3-dcce-4a93-b452-aadd2c1ffcf1.jsonl
d49d33f7-8bff-4c73-bf5e-a5f343812f4e,5957,544,2145,,Бобровский П.О. История 13-го Лейб-Гренадерского Эриванского Его Величества полка за 250 лет,"Часть 4. Приложения, 1893",d49d33f7-8bff-4c73-bf5e-a5f343812f4e.jsonl
d49d33f7-8bff-4c73-bf5e-a5f343812f4e,12700,560,2380,,Бобровский П.О. История 13-го Лейб-Гренадерского Эриванского Его Величества полка за 250 лет,"Часть 4. Приложения, 1893",d49d33f7-8bff-4c73-bf5e-a5f343812f4e.jsonl
d49d33f7-8bff-4c73-bf5e-a5f343812f4e,13183,752,2876,,Бобровский П.О. История 13-го Лейб-Гренадерского Эриванского Его Величества полка за 250 лет,"Часть 4. Приложения, 1893",d49d33f7-8bff-4c73-bf5e-a5f343812f4e.jsonl
d49d33f7-8bff-4c73-bf5e-a5f343812f4e,13942,526,1776,,Бобровский П.О. История 13-го Лейб-Гренадерского Эриванского Его Величества полка за 250 лет,"Часть 4. Приложения, 1893",d49d33f7-8bff-4c73-bf5e-a5f343812f4e.jsonl
3c151e85-dbef-4856-b55d-0948387d3a50,9489,524,2056,,Unknown,"Освобождение Белоруссии. 1944, 1974",3c151e85-dbef-4856-b55d-0948387d3a50.jsonl
3c151e85-dbef-4856-b55d-0948387d3a50,9500,708,2878,,Unknown,"Освобождение Белоруссии. 1944, 1974",3c151e85-dbef-4856-b55d-0948387d3a50.jsonl
83245ffb-b23c-4162-ad05-73f0ca35ff7f,2435,752,1049,,Головин H. H. Россия в Первой мировой войне. Том 1,"Париж, 1939",83245ffb-b23c-4162-ad05-73f0ca35ff7f.jsonl
63b27daf-b46d-42ec-a77f-0a3ae8a31a50,2343,616,1351,,Unknown,Клэнси Т. Охота за «Красным Октябрем»,63b27daf-b46d-42ec-a77f-0a3ae8a31a50.jsonl
63b27daf-b46d-42ec-a77f-0a3ae8a31a50,17192,616,1351,,Unknown,Клэнси Т. Охота за «Красным Октябрем»,63b27daf-b46d-42ec-a77f-0a3ae8a31a50.jsonl
30727e9f-5453-4e93-a3fb-71d540891024,481,577,1965,,Кочик Валерий,Разведчики и резиденты ГРУ. За пределами отчизны,30727e9f-5453-4e93-a3fb-71d540891024.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,16469,1107,2353,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,16470,899,1920,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,16471,1081,2299,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,16473,1064,2212,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,16477,668,1393,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,16478,1494,3178,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,33420,1107,2353,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,33421,899,1920,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,33422,1081,2299,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,33424,1064,2212,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,33428,668,1393,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
f27e98a8-a0d3-4b77-af26-3454ac178467,33429,1494,3178,,Unknown,Куманев Г.А. Говорят сталинские наркомы,f27e98a8-a0d3-4b77-af26-3454ac178467.jsonl
2a78adfc-7da3-4aab-a93f-c2c19a9ef2a5,364,573,1523,,Unknown,"Гайдук М.И. Утюг. Материалы и факты о заготовительной деятельности русских военных комиссий в Америке, 1918",2a78adfc-7da3-4aab-a93f-c2c19a9ef2a5.jsonl
2a78adfc-7da3-4aab-a93f-c2c19a9ef2a5,1965,670,1329,,Unknown,"Гайдук М.И. Утюг. Материалы и факты о заготовительной деятельности русских военных комиссий в Америке, 1918",2a78adfc-7da3-4aab-a93f-c2c19a9ef2a5.jsonl
2a0657e6-b96d-4e78-b623-1d2b1f77ed93,569,556,2148,,Unknown,"Лузанов П.Ф. Сухопутный шляхетный кадетский корпус (ныне 1-й кадетский корпус) при графе Минихе. (с 1732 по 1741), 1907",2a0657e6-b96d-4e78-b623-1d2b1f77ed93.jsonl
2a0657e6-b96d-4e78-b623-1d2b1f77ed93,570,1297,5000,,Unknown,"Лузанов П.Ф. Сухопутный шляхетный кадетский корпус (ныне 1-й кадетский корпус) при графе Минихе. (с 1732 по 1741), 1907",2a0657e6-b96d-4e78-b623-1d2b1f77ed93.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,480,811,2109,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,5007,623,1417,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,9514,553,1232,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,14336,554,1060,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,17032,577,1330,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,20015,938,1869,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c,25867,515,1295,,Unknown,"МФ Демократия, Решин Л.Е. Наумова В.П. Яковлев А.Н. 1941 год, том 1, 1998",c38b92b8-3f7e-47b1-8cc1-c2fa7ca6cd7c.jsonl
8cc18b1a-7416-4f44-95af-8f3fae8a7115,14091,547,1139,,Unknown,"Дубровин Н.Ф. Отечественная война в письмах современников. (1812-1815 гг.), 1882",8cc18b1a-7416-4f44-95af-8f3fae8a7115.jsonl
e2aac1cc-1b74-4f80-b89e-a5e12cdc08e8,3239,559,1181,,Unknown,"Леонов О.Г. Ульянов И.Э. Регулярная пехота 1855-1918. Боевая летопись, организация, обмундирование, вооружение, снаряжение, 1998",e2aac1cc-1b74-4f80-b89e-a5e12cdc08e8.jsonl
1e05e6d3-8231-40a5-85dc-67a401e0788d,8778,583,1373,,Unknown,Военная энциклопедия под ред. В. Ф. Новицкого и др. 1911—1915. Том 17,1e05e6d3-8231-40a5-85dc-67a401e0788d.jsonl
12fc3d69-25fe-4219-8e5e-cb12cbae3d1c,50392,883,3851,,Россия в 1917 году энциклопедия отв. редактор А. К. Сорокин.,"М. Политическая энциклопедия, 2017",12fc3d69-25fe-4219-8e5e-cb12cbae3d1c.jsonl
ef07a82e-dcc9-49e2-838a-1ce3a22c9bfe,740,645,3108,,Пономарев Сергей,3 сентября — День Победы над Японией сборник документов и материалов,ef07a82e-dcc9-49e2-838a-1ce3a22c9bfe.jsonl
ddd4a77b-cdcd-4d60-a054-d55e0b6c5d15,2137,719,1672,,Unknown,Голованов А.Е. Дальняя бомбардировочная,ddd4a77b-cdcd-4d60-a054-d55e0b6c5d15.jsonl
ddd4a77b-cdcd-4d60-a054-d55e0b6c5d15,14647,719,1672,,Unknown,Голованов А.Е. Дальняя бомбардировочная,ddd4a77b-cdcd-4d60-a054-d55e0b6c5d15.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,2683,608,1536,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,7944,547,1444,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,8127,884,2223,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,8176,1007,2606,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,8180,1094,2734,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,8195,548,1398,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,8507,648,1650,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
f6f66b3e-1ce9-43f1-8512-e5903562bdc2,8843,534,1404,,Unknown,"Поршнев Б.Ф. Народные восстания во Франции перед Фрондой (1623-1648), 1948",f6f66b3e-1ce9-43f1-8512-e5903562bdc2.jsonl
363c012c-2419-4f3b-af7a-f2872b11c1c6,4671,613,3193,,Unknown,Лемке М. К. 250 дней в Царской Ставке,363c012c-2419-4f3b-af7a-f2872b11c1c6.jsonl
363c012c-2419-4f3b-af7a-f2872b11c1c6,21514,613,3193,,Unknown,Лемке М. К. 250 дней в Царской Ставке,363c012c-2419-4f3b-af7a-f2872b11c1c6.jsonl
459c5216-5064-42ad-9315-bcb4559d0508,6653,731,1254,,Unknown,"Дариев Б.Б. Торпеда по Ледоколу, 2020",459c5216-5064-42ad-9315-bcb4559d0508.jsonl
1f081595-b475-4bc4-8e00-d68e30225586,2594,615,2302,,Unknown,"Без срока давности преступления нацистов и их пособников против мирного населения на оккупированной территории РСФСР в годы Великой Отечественной войны. Волгоградская область, 2020",1f081595-b475-4bc4-8e00-d68e30225586.jsonl
bba1a46b-926b-4d26-9bdc-0eb6c5f924f8,1978,516,1697,,Шикула В. Солдат; Повесть Винцент Шикула; Пер. со словац. Н. Шульгиной Предисл. С. Бэлзы.,"М.; Известия, 1985",bba1a46b-926b-4d26-9bdc-0eb6c5f924f8.jsonl
0f4cb35c-b21c-4d08-9764-8cccaa0e02bc,4695,516,1368,,Unknown,"Фаррелл Дж. Нацистский интернационал, 2011",0f4cb35c-b21c-4d08-9764-8cccaa0e02bc.jsonl
0f4cb35c-b21c-4d08-9764-8cccaa0e02bc,4754,567,1739,,Unknown,"Фаррелл Дж. Нацистский интернационал, 2011",0f4cb35c-b21c-4d08-9764-8cccaa0e02bc.jsonl
0f4cb35c-b21c-4d08-9764-8cccaa0e02bc,4779,730,2005,,Unknown,"Фаррелл Дж. Нацистский интернационал, 2011",0f4cb35c-b21c-4d08-9764-8cccaa0e02bc.jsonl
b22e30f5-1d3a-4dcc-bb97-1de10f212fe5,376,606,2162,,Суворов Сергей,"Боевые машины пехоты БМП-1, БМП-2 и БМП-3 «Братская могила пехоты» или супероружие",b22e30f5-1d3a-4dcc-bb97-1de10f212fe5.jsonl
b22e30f5-1d3a-4dcc-bb97-1de10f212fe5,378,674,2447,,Суворов Сергей,"Боевые машины пехоты БМП-1, БМП-2 и БМП-3 «Братская могила пехоты» или супероружие",b22e30f5-1d3a-4dcc-bb97-1de10f212fe5.jsonl
0f9a427a-3812-425b-ba7a-b9a10c7238aa,4932,530,1412,,"Зайончковский А. М. Восточная Война 1853-1856. В 2-х т.; Т. 2, Приложения","СПб.; Полигон, 2002",0f9a427a-3812-425b-ba7a-b9a10c7238aa.jsonl
0f9a427a-3812-425b-ba7a-b9a10c7238aa,6237,560,1498,,"Зайончковский А. М. Восточная Война 1853-1856. В 2-х т.; Т. 2, Приложения","СПб.; Полигон, 2002",0f9a427a-3812-425b-ba7a-b9a10c7238aa.jsonl
0f9a427a-3812-425b-ba7a-b9a10c7238aa,7068,525,1331,,"Зайончковский А. М. Восточная Война 1853-1856. В 2-х т.; Т. 2, Приложения","СПб.; Полигон, 2002",0f9a427a-3812-425b-ba7a-b9a10c7238aa.jsonl
0f9a427a-3812-425b-ba7a-b9a10c7238aa,7651,590,1600,,"Зайончковский А. М. Восточная Война 1853-1856. В 2-х т.; Т. 2, Приложения","СПб.; Полигон, 2002",0f9a427a-3812-425b-ba7a-b9a10c7238aa.jsonl
e9bca832-c3d2-47be-91f1-af18feea7958,6330,762,2516,,Крым 1944. Весна освобождения Авт.-сост. С.Н. Ткаченко.,"М.; Вече, 2014",e9bca832-c3d2-47be-91f1-af18feea7958.jsonl
e9bca832-c3d2-47be-91f1-af18feea7958,6622,531,1517,,Крым 1944. Весна освобождения Авт.-сост. С.Н. Ткаченко.,"М.; Вече, 2014",e9bca832-c3d2-47be-91f1-af18feea7958.jsonl
5db8c739-460e-427c-9a50-1f6996124a28,8613,839,3564,,Unknown,Бондарев Ю.В. Берег,5db8c739-460e-427c-9a50-1f6996124a28.jsonl
5db8c739-460e-427c-9a50-1f6996124a28,17728,839,3564,,Unknown,Бондарев Ю.В. Берег,5db8c739-460e-427c-9a50-1f6996124a28.jsonl
ee5ff658-7230-4de1-8d4d-c7d06d573e70,1792,654,2319,,Unknown,Евстафьев М. В двух шагах от рая,ee5ff658-7230-4de1-8d4d-c7d06d573e70.jsonl
ee5ff658-7230-4de1-8d4d-c7d06d573e70,2733,552,2134,,Unknown,Евстафьев М. В двух шагах от рая,ee5ff658-7230-4de1-8d4d-c7d06d573e70.jsonl
ee5ff658-7230-4de1-8d4d-c7d06d573e70,3357,523,2024,,Unknown,Евстафьев М. В двух шагах от рая,ee5ff658-7230-4de1-8d4d-c7d06d573e70.jsonl
ee5ff658-7230-4de1-8d4d-c7d06d573e70,12440,654,2319,,Unknown,Евстафьев М. В двух шагах от рая,ee5ff658-7230-4de1-8d4d-c7d06d573e70.jsonl
ee5ff658-7230-4de1-8d4d-c7d06d573e70,13381,552,2134,,Unknown,Евстафьев М. В двух шагах от рая,ee5ff658-7230-4de1-8d4d-c7d06d573e70.jsonl
ee5ff658-7230-4de1-8d4d-c7d06d573e70,14005,523,2024,,Unknown,Евстафьев М. В двух шагах от рая,ee5ff658-7230-4de1-8d4d-c7d06d573e70.jsonl
4e2d38df-3c40-41fb-80ca-588bd532145e,7654,678,2146,,Unknown,"Богуславский Л.А. История Апшеронского полка в 3-х т. Том 2, 1892",4e2d38df-3c40-41fb-80ca-588bd532145e.jsonl
4e2d38df-3c40-41fb-80ca-588bd532145e,7661,590,2002,,Unknown,"Богуславский Л.А. История Апшеронского полка в 3-х т. Том 2, 1892",4e2d38df-3c40-41fb-80ca-588bd532145e.jsonl
3b6ced8d-f9b0-4080-86de-30d0fb4ef20a,10156,575,1908,,Unknown,"Малинко В.И. Голосов В. Справочная книжка для офицеров, 1902",3b6ced8d-f9b0-4080-86de-30d0fb4ef20a.jsonl
3b6ced8d-f9b0-4080-86de-30d0fb4ef20a,20168,668,2274,,Unknown,"Малинко В.И. Голосов В. Справочная книжка для офицеров, 1902",3b6ced8d-f9b0-4080-86de-30d0fb4ef20a.jsonl
3b6ced8d-f9b0-4080-86de-30d0fb4ef20a,21542,547,1973,,Unknown,"Малинко В.И. Голосов В. Справочная книжка для офицеров, 1902",3b6ced8d-f9b0-4080-86de-30d0fb4ef20a.jsonl
3b6ced8d-f9b0-4080-86de-30d0fb4ef20a,29466,532,1969,,Unknown,"Малинко В.И. Голосов В. Справочная книжка для офицеров, 1902",3b6ced8d-f9b0-4080-86de-30d0fb4ef20a.jsonl
104e79b9-fcf8-494b-903c-221da1c4bb49,3852,575,2007,,Зензинов Владимир,Встреча с Россией. Как и чем живут в Советском Союзе. Письма в Красную Армию.,104e79b9-fcf8-494b-903c-221da1c4bb49.jsonl
104e79b9-fcf8-494b-903c-221da1c4bb49,3857,611,1987,,Зензинов Владимир,Встреча с Россией. Как и чем живут в Советском Союзе. Письма в Красную Армию.,104e79b9-fcf8-494b-903c-221da1c4bb49.jsonl
104e79b9-fcf8-494b-903c-221da1c4bb49,4258,667,2532,,Зензинов Владимир,Встреча с Россией. Как и чем живут в Советском Союзе. Письма в Красную Армию.,104e79b9-fcf8-494b-903c-221da1c4bb49.jsonl
104e79b9-fcf8-494b-903c-221da1c4bb49,4259,718,2574,,Зензинов Владимир,Встреча с Россией. Как и чем живут в Советском Союзе. Письма в Красную Армию.,104e79b9-fcf8-494b-903c-221da1c4bb49.jsonl
